Unique ID; Name; Patronym; Lastname; Sex; Father ID; Mother ID; Spouse ID; Birth; Death; Age; Race; Human%; Orc%
7536;Nina;;Bens;Female;3425;3270;7483;445;;54;Human;87.6953125;12.3046875
7537;Wilhelm;;Karls;Male;5630;5728;;445;447;2;Human;85.9130859375;14.0869140625
7538;Lena;;Schütze;Female;4578;5075;6919;445;;54;Half-Orc;73.0224609375;26.9775390625
7539;Olga;;Johanns;Female;5799;4991;;445;446;1;Human;79.50439453125;20.49560546875
7540;Sonja;;Rot;Female;2772;2934;;445;447;2;Human;83.88671875;16.11328125
7541;Adam;;Meier;Male;5750;5655;7252;445;;54;Human;79.26025390625;20.73974609375
7542;Tobias;;Fischer;Male;5803;5664;;445;446;1;Human;78.9306640625;21.0693359375
7543;Hildegard;;Uwes;Female;3098;3167;;445;446;1;Human;80.4931640625;19.5068359375
7544;Peter;;Tischler;Male;2446;2719;7885;445;;54;Human;80.322265625;19.677734375
7545;Alberta;;Schreiber;Female;5137;5103;7596;445;;54;Human;85.546875;14.453125
7546;Ben;;Olafs;Male;4891;4900;;445;447;2;Human;82.568359375;17.431640625
7547;Albert;;Lang;Male;3502;3522;6844;445;;54;Human;81.396484375;18.603515625
7548;Tobias;;Tobiass;Male;3249;3354;7135;445;;54;Human;75.78125;24.21875
7549;Reinhardt;;Tischler;Male;3992;3797;7725;445;;54;Human;81.8115234375;18.1884765625
7550;Johannes;;Johanness;Male;5738;4083;7661;445;;54;Human;81.982421875;18.017578125
7551;Bärbel;;Eriks;Female;4769;4817;7362;445;;54;Human;79.736328125;20.263671875
7552;Bärbel;;Schulz;Female;4184;3923;7278;445;;54;Human;80.76171875;19.23828125
7553;Va-za-ar-gy;;Wilhelms;Female;5701;4860;9317;445;;54;Half-Orc;72.74169921875;27.25830078125
7554;Erika;;Bergmann;Female;3037;3220;7630;445;;54;Human;86.767578125;13.232421875
7555;Laura;;Kunst;Female;3658;3531;7777;445;;54;Human;85.83984375;14.16015625
7556;Sonja;;Meier;Female;5932;5724;8699;445;;54;Half-Orc;72.54638671875;27.45361328125
7557;Karl;;Karls;Male;3876;3267;7704;445;;54;Human;78.03955078125;21.96044921875
7558;Ian;;Kunst;Male;5602;5237;7117;445;;54;Human;79.78515625;20.21484375
7559;Michaela;;Meier;Female;4222;4347;7371;445;;54;Human;81.4208984375;18.5791015625
7560;Uwe;;Schütze;Male;4316;4514;7593;445;;54;Human;80.13916015625;19.86083984375
7561;Heinrich;;Heinrichs;Male;3386;3418;7351;445;;54;Human;76.953125;23.046875
7562;Johanna;;Kunst;Female;5439;5416;8157;445;;54;Human;82.470703125;17.529296875
7563;Peter;;Michaels;Male;2515;2720;;445;447;2;Human;75.390625;24.609375
7564;Klaus;;Olafs;Male;5193;4247;;445;446;1;Human;77.197265625;22.802734375
7565;Olga;;Hanss;Female;4749;4700;;445;446;1;Human;78.3203125;21.6796875
7566;Hermann;;Schulz;Male;5520;5147;7408;445;;54;Human;76.4892578125;23.5107421875
7567;Bärbel;;Peters;Female;3022;2869;;445;446;1;Human;77.34375;22.65625
7568;Karl;;Rot;Male;4069;3925;7656;445;;54;Human;81.34765625;18.65234375
7569;Heinrich;;Krause;Male;3978;4012;7432;445;;54;Human;80.126953125;19.873046875
7570;Bärbel;;Krause;Female;2880;3146;;445;447;2;Human;83.935546875;16.064453125
7571;Ian;;Ians;Male;3588;3506;7677;445;;54;Human;77.392578125;22.607421875
7572;Frieda;;Schreiber;Female;4845;4899;;445;446;1;Human;80.7861328125;19.2138671875
7573;Sonja;;Schulz;Female;2588;2571;;445;446;1;Human;79.98046875;20.01953125
7574;Laura;;Peters;Female;5924;5556;7478;445;;54;Human;78.2470703125;21.7529296875
7575;Johannes;;Johanness;Male;2711;2666;7710;445;;54;Human;81.15234375;18.84765625
7576;Wilhelm;;Johanns;Male;3126;3152;8085;445;;54;Human;85.3515625;14.6484375
7577;Wilhelmina;;Olafs;Female;4034;4058;7911;445;;54;Human;84.228515625;15.771484375
7578;Johannes;;Olafs;Male;4035;3851;;445;446;1;Half-Orc;72.75390625;27.24609375
7579;Berta;;Müller;Female;5866;4441;7522;445;;54;Half-Orc;74.8779296875;25.1220703125
7580;Lena;;Klauss;Female;3922;4032;;445;446;1;Human;85.4248046875;14.5751953125
7581;Bärbel;;Klein;Female;4568;4518;;445;447;2;Human;81.4453125;18.5546875
7582;Michaela;;Karls;Female;4814;4923;;445;447;2;Human;82.0068359375;17.9931640625
7583;Nina;;Ians;Female;4431;4559;;445;446;1;Human;84.130859375;15.869140625
7584;Sonja;;Johanns;Female;2279;2420;7599;445;;54;Human;83.30078125;16.69921875
7585;Klaus;;Lang;Male;4198;3985;7645;445;;54;Half-Orc;72.16796875;27.83203125
7586;Marie;;Schreiber;Female;5476;5060;;445;446;1;Human;83.929443359375;16.070556640625
7587;Reinhardt;;Reinhardts;Male;5228;5226;6721;445;;54;Human;80.2734375;19.7265625
7588;Stephen;;Schreiber;Male;4051;4124;6841;445;;54;Human;83.642578125;16.357421875
7589;Olaf;;Olafs;Male;3999;3754;;445;447;2;Human;81.4453125;18.5546875
7590;Heinrich;;Schreiber;Male;2494;2475;;445;446;1;Human;81.640625;18.359375
7591;Frieda;;Stephens;Female;2382;2441;7922;445;;54;Half-Orc;73.73046875;26.26953125
7592;Günter;;Fischer;Male;2157;2198;7684;445;;54;Half-Orc;74.560546875;25.439453125
7593;Eva;;Kunst;Female;4702;4905;7560;445;;54;Human;82.23876953125;17.76123046875
7594;Hildegard;;Rot;Female;5681;5547;7728;445;;54;Human;79.681396484375;20.318603515625
7595;Uwe;;Uwes;Male;3157;3099;6565;445;;54;Human;83.837890625;16.162109375
7596;Ben;;Schröder;Male;3138;3096;7545;445;;54;Human;75.09765625;24.90234375
7597;Adam;;Adams;Male;5689;5691;7246;445;;54;Human;81.33544921875;18.66455078125
7598;Laura;;Franzs;Female;5918;5718;;445;446;1;Human;79.296875;20.703125
7599;Peter;;Schröder;Male;5887;5312;7584;445;;54;Human;79.9072265625;20.0927734375
7600;Eva;;Lang;Female;4714;4792;;445;446;1;Human;82.8857421875;17.1142578125
7601;Olga;;Krause;Female;3478;3373;;445;446;1;Human;85.7421875;14.2578125
7602;Albert;;Alberts;Male;4621;4618;8164;445;;54;Human;77.734375;22.265625
7603;Maximilian;;Maximilians;Male;2777;2791;7300;445;;54;Human;81.25;18.75
7604;Bärbel;;Schröder;Female;5527;5768;;445;446;1;Human;82.861328125;17.138671875
7605;Friedrich;;Friedrichs;Male;2950;3116;7003;445;;54;Human;77.9296875;22.0703125
7606;Heinrich;;Krause;Male;5502;5665;8321;446;;53;Human;78.3203125;21.6796875
7607;Sonja;;Groß;Female;4717;4842;7793;446;;53;Human;80.810546875;19.189453125
7608;Johanna;;Franzs;Female;3036;3162;8754;446;;53;Human;77.7099609375;22.2900390625
7609;Olga;;Schulz;Female;5622;5759;7764;446;;53;Human;83.447265625;16.552734375
7610;Reinhardt;;Schwarz;Male;3959;3929;;446;447;1;Human;81.34765625;18.65234375
7611;Erik;;Eriks;Male;5878;5395;8148;446;;53;Human;81.2744140625;18.7255859375
7612;Uta;;Rot;Female;5863;5465;;446;447;1;Human;82.568359375;17.431640625
7613;Marie;;Uwes;Female;5902;5807;7397;446;;53;Human;82.9345703125;17.0654296875
7614;Bärbel;;Tobiass;Female;4904;4057;7498;446;;53;Human;78.125;21.875
7615;Friedrich;;Schütze;Male;3975;3901;7379;446;;53;Human;80.126953125;19.873046875
7616;Ian;;Ians;Male;4021;4458;6648;446;;53;Human;79.3701171875;20.6298828125
7617;Marie;;Schulz;Female;5178;5313;7653;446;;53;Human;83.203125;16.796875
7618;Wilhelmina;;Krause;Female;5752;5243;;446;447;1;Human;79.18701171875;20.81298828125
7619;Friedrich;;Olafs;Male;4873;4738;;446;447;1;Human;80.6640625;19.3359375
7620;Sonja;;Schreiber;Female;4401;4024;;446;450;4;Human;84.47265625;15.52734375
7621;Olga;;Krause;Female;3141;3179;;446;447;1;Human;75.48828125;24.51171875
7622;Svenja;;Klauss;Female;3840;3899;;446;447;1;Human;85.9375;14.0625
7623;Lisa;;Müller;Female;4382;4289;7657;446;;53;Human;81.84814453125;18.15185546875
7624;Reinhardt;;Schwarz;Male;3271;3341;8910;446;;53;Human;78.173828125;21.826171875
7625;Uwe;;Kunst;Male;2110;2225;7670;446;;53;Human;78.3203125;21.6796875
7626;Albert;;Hermanns;Male;5671;4619;;446;447;1;Human;81.93359375;18.06640625
7627;Hermann;;Hermanns;Male;4408;4440;7310;446;;53;Human;85.83984375;14.16015625
7628;Sonja;;Franzs;Female;5874;5532;;446;447;1;Human;81.35986328125;18.64013671875
7629;Erik;;Olafs;Male;4402;4095;;446;449;3;Human;84.423828125;15.576171875
7630;Tobias;;Tobiass;Male;5590;4762;7554;446;;53;Human;80.46875;19.53125
7631;Johanna;;Reinhardts;Female;2868;3028;;446;447;1;Human;82.6171875;17.3828125
7632;Lena;;Schmied;Female;4046;4054;8625;446;;53;Human;86.12060546875;13.87939453125
7633;Olaf;;Adams;Male;5969;5526;7736;446;;53;Human;81.4208984375;18.5791015625
7634;Va-pe-fry-kry;;Schulz;Female;2883;2814;;446;447;1;Half-Orc;72.9248046875;27.0751953125
7635;Berta;;Gra-zey-ur-zaks;Female;4948;4698;;446;447;1;Human;75.634765625;24.365234375
7636;Uwe;;Hanss;Male;3962;3998;7679;446;;53;Human;78.466796875;21.533203125
7637;Va-fry-zar-ra;;Klauss;Female;2547;3163;;446;447;1;Half-Orc;69.580078125;30.419921875
7638;Lisa;;Groß;Female;3024;2924;6322;446;;53;Human;78.02734375;21.97265625
7639;Michael;;Schreiber;Male;5068;5101;6035;446;;53;Human;76.0498046875;23.9501953125
7640;Johannes;;Eriks;Male;5905;5245;;446;447;1;Human;85.53466796875;14.46533203125
7641;Klaus;;Franzs;Male;5003;5239;7858;446;;53;Human;78.466796875;21.533203125
7642;Nina;;Tobiass;Female;3695;3742;;446;447;1;Human;80.8349609375;19.1650390625
7643;Adam;;Adams;Male;3720;3907;8149;446;;53;Half-Orc;72.65625;27.34375
7644;Eva;;Müller;Female;5604;4929;;446;447;1;Human;79.6630859375;20.3369140625
7645;Wilhelmina;;Alberts;Female;4285;4323;7585;446;;53;Human;80.3466796875;19.6533203125
7646;Reinhardt;;Adams;Male;3398;3149;;446;447;1;Human;84.130859375;15.869140625
7647;Peter;;Karls;Male;4179;4321;;446;448;2;Half-Orc;71.6796875;28.3203125
7648;Michael;;Schreiber;Male;5171;4857;;446;447;1;Human;78.3935546875;21.6064453125
7649;Wilhelm;;Lang;Male;2466;2709;8115;446;;53;Human;78.515625;21.484375
7650;Hermann;;Bergmann;Male;3166;3313;7360;446;;53;Human;85.25390625;14.74609375
7651;Uwe;;Groß;Male;5072;4956;;446;450;4;Human;75.48828125;24.51171875
7652;Lena;;Lang;Female;2422;2539;7413;446;;53;Human;77.5390625;22.4609375
7653;Klaus;;Klauss;Male;3360;3572;7617;446;;53;Human;77.9052734375;22.0947265625
7654;Maximilian;;Schröder;Male;5687;5810;;446;447;1;Human;82.6416015625;17.3583984375
7655;Peter;;Schulz;Male;5856;5801;7114;446;;53;Human;76.953125;23.046875
7656;Erika;;Peters;Female;5195;4862;7568;446;;53;Human;83.7890625;16.2109375
7657;Wilhelm;;Wilhelms;Male;3015;3320;7623;446;;53;Human;78.857421875;21.142578125
7658;Olaf;;Groß;Male;3259;3230;;446;447;1;Human;81.591796875;18.408203125
7659;Karl;;Friedrichs;Male;5824;5764;7961;446;;53;Human;78.79638671875;21.20361328125
7660;Bärbel;;Meier;Female;4467;4590;7855;446;;53;Human;84.814453125;15.185546875
7661;Erika;;Schulz;Female;3625;3568;7550;446;;53;Human;80.46875;19.53125
7662;Va-kry-go-fr;;Hermanns;Female;5005;3659;;446;448;2;Half-Orc;74.267578125;25.732421875
7663;Alberta;;Adams;Female;5641;5600;;446;448;2;Human;79.5166015625;20.4833984375
7664;Frieda;;Johanns;Female;5765;5362;;446;449;3;Human;82.1044921875;17.8955078125
7665;Wilhelm;;Fels;Male;4743;4658;7768;446;;53;Human;83.6181640625;16.3818359375
7666;Wilhelm;;Wilhelms;Male;4640;4335;6891;446;;53;Human;82.763671875;17.236328125
7667;Uta;;Rot;Female;5938;5939;;446;447;1;Human;75.537109375;24.462890625
7668;Maximilian;;Rot;Male;2513;2473;8079;446;;53;Half-Orc;67.578125;32.421875
7669;Frieda;;Reinhardts;Female;4707;4564;7707;446;;53;Half-Orc;74.54833984375;25.45166015625
7670;Johanna;;Maximilians;Female;4570;4475;7625;446;;53;Human;78.1494140625;21.8505859375
7671;Ian;;Hanss;Male;4348;3285;;446;447;1;Human;79.98046875;20.01953125
7672;Wilhelmina;;Günters;Female;5172;5129;6932;446;;53;Human;80.6640625;19.3359375
7673;Erika;;Groß;Female;4555;4461;8793;446;;53;Human;85.321044921875;14.678955078125
7674;Reinhardt;;Schmied;Male;5666;5498;6466;446;;53;Human;79.7607421875;20.2392578125
7675;Albert;;Alberts;Male;5838;5623;6989;446;;53;Human;79.33349609375;20.66650390625
7676;Nina;;Gra-ra-za-kros;Female;2771;2707;8424;446;;53;Human;77.44140625;22.55859375
7677;Nina;;Günters;Female;4930;4665;7571;446;;53;Human;81.201171875;18.798828125
7678;Franz;;Krause;Male;3897;3617;6949;446;;53;Human;84.228515625;15.771484375
7679;Svenja;;Bergmann;Female;4129;4049;7636;446;;53;Human;81.494140625;18.505859375
7680;Ben;;Schwarz;Male;4104;3334;;446;447;1;Human;75.8056640625;24.1943359375
7681;Adam;;Rot;Male;4968;4984;6681;446;;53;Human;82.7880859375;17.2119140625
7682;Johanna;;Eriks;Female;3804;3884;;446;447;1;Human;81.2744140625;18.7255859375
7683;Johann;;Groß;Male;5550;5845;;446;447;1;Human;80.859375;19.140625
7684;Erika;;Groß;Female;4279;3676;7592;446;;53;Human;80.224609375;19.775390625
7685;Michael;;Michaels;Male;5872;5601;7470;446;;53;Human;77.40478515625;22.59521484375
7686;Lisa;;Bergmann;Female;2652;2677;;446;448;2;Human;84.08203125;15.91796875
7687;Gra-ar-zak-kro;;Schreiber;Male;4734;4882;7702;446;;53;Half-Orc;71.97265625;28.02734375
7688;Ben;;Bens;Male;5696;5676;5456;446;;53;Human;81.79931640625;18.20068359375
7689;Johann;;Adams;Male;3671;4488;;446;447;1;Human;84.0576171875;15.9423828125
7690;Eva;;Friedrichs;Female;5192;5041;;446;447;1;Human;79.8828125;20.1171875
7691;Erika;;Lang;Female;5558;5595;;446;447;1;Human;83.11767578125;16.88232421875
7692;Sonja;;Fischer;Female;5907;5746;;446;449;3;Human;84.0576171875;15.9423828125
7693;Michael;;Lang;Male;4746;4486;;446;447;1;Human;80.37109375;19.62890625
7694;Nina;;Rot;Female;5496;5632;7751;446;;53;Human;76.7822265625;23.2177734375
7695;Sonja;;Krause;Female;3532;3469;;446;447;1;Human;77.1484375;22.8515625
7696;Ian;;Ians;Male;5680;5469;9601;446;;53;Human;84.716796875;15.283203125
7697;Friedrich;;Krause;Male;4105;4047;8286;446;;53;Human;85.595703125;14.404296875
7698;Lena;;Kunst;Female;5004;5149;7905;446;;53;Human;85.009765625;14.990234375
7699;Johann;;Meier;Male;4826;4895;;446;447;1;Human;77.587890625;22.412109375
7700;Michael;;Lang;Male;3781;3592;8622;446;;53;Human;83.349609375;16.650390625
7701;Tobias;;Tobiass;Male;3916;3993;7776;446;;53;Human;79.736328125;20.263671875
7702;Berta;;Karls;Female;2565;2649;7687;446;;53;Human;75.68359375;24.31640625
7703;Peter;;Krause;Male;5949;5548;;446;447;1;Human;84.228515625;15.771484375
7704;Laura;;Schulz;Female;5121;4935;7557;446;;53;Human;80.5419921875;19.4580078125
7705;Maximilian;;Olafs;Male;4464;4290;7756;446;;53;Human;79.19921875;20.80078125
7706;Lisa;;Krause;Female;2638;3131;;446;447;1;Human;82.91015625;17.08984375
7707;Albert;;Alberts;Male;2555;2624;7669;447;;52;Human;76.46484375;23.53515625
7708;Adam;;Schmied;Male;5616;5046;6058;447;;52;Human;77.783203125;22.216796875
7709;Nina;;Uwes;Female;3174;3206;7809;447;;52;Human;85.9375;14.0625
7710;Svenja;;Reinhardts;Female;3973;4236;7575;447;;52;Human;79.58984375;20.41015625
7711;Lisa;;Bergmann;Female;5042;3538;8505;447;;52;Human;80.8837890625;19.1162109375
7712;Michael;;Gra-ze-gy-zas;Male;5377;5231;7893;447;;52;Human;76.66015625;23.33984375
7713;Lena;;Schwarz;Female;5067;5253;;447;448;1;Human;81.561279296875;18.438720703125
7714;Karl;;Karls;Male;5879;5954;7089;447;;52;Human;78.125;21.875
7715;Marie;;Krause;Female;4403;4262;7755;447;;52;Human;80.615234375;19.384765625
7716;Frieda;;Karls;Female;4214;4127;7874;447;;52;Human;78.3203125;21.6796875
7717;Frieda;;Meier;Female;6094;5819;7983;447;;52;Human;79.052734375;20.947265625
7718;Lena;;Kunst;Female;5509;5330;7830;447;;52;Human;78.5888671875;21.4111328125
7719;Erika;;Krause;Female;2966;3124;8316;447;;52;Human;77.734375;22.265625
7720;Ben;;Schreiber;Male;4853;4620;;447;448;1;Human;81.0546875;18.9453125
7721;Nina;;Maximilians;Female;2967;2642;7833;447;;52;Human;78.61328125;21.38671875
7722;Franz;;Schreiber;Male;6030;5270;;447;448;1;Human;80.2734375;19.7265625
7723;Uwe;;Schütze;Male;3248;3449;;447;448;1;Human;85.19287109375;14.80712890625
7724;Laura;;Karls;Female;5611;5908;;447;448;1;Human;78.863525390625;21.136474609375
7725;Uta;;Maximilians;Female;3782;3499;7549;447;;52;Human;83.3984375;16.6015625
7726;Wilhelmina;;Fischer;Female;5274;5659;7323;447;;52;Human;82.3486328125;17.6513671875
7727;Olga;;Karls;Female;5315;5903;7926;447;;52;Human;81.8603515625;18.1396484375
7728;Erik;;Friedrichs;Male;5522;4994;7594;447;;52;Human;81.93359375;18.06640625
7729;Bärbel;;Adams;Female;3420;4013;7383;447;;52;Half-Orc;74.8046875;25.1953125
7730;Johanna;;Lang;Female;5897;5697;;447;448;1;Human;79.40673828125;20.59326171875
7731;Alberta;;Lang;Female;5909;5214;;447;448;1;Human;86.1328125;13.8671875
7732;Hildegard;;Schreiber;Female;5749;4713;8197;447;;52;Human;76.953125;23.046875
7733;Ian;;Müller;Male;3121;2995;7534;447;;52;Human;81.4453125;18.5546875
7734;Svenja;;Müller;Female;3293;3268;8293;447;;52;Human;76.46484375;23.53515625
7735;Maximilian;;Maximilians;Male;2347;2274;7853;447;;52;Human;78.7109375;21.2890625
7736;Eva;;Maximilians;Female;5024;5230;7633;447;;52;Human;75.5859375;24.4140625
7737;Klaus;;Olafs;Male;3810;3832;;447;448;1;Human;75.09765625;24.90234375
7738;Ben;;Alberts;Male;2989;3084;;447;448;1;Human;79.58984375;20.41015625
7739;Peter;;Schröder;Male;3550;3540;;447;448;1;Human;77.24609375;22.75390625
7740;Sonja;;Tischler;Female;4354;4227;7899;447;;52;Human;77.3193359375;22.6806640625
7741;Uta;;Hermanns;Female;2923;2838;8465;447;;52;Human;77.880859375;22.119140625
7742;Hildegard;;Tischler;Female;5134;5234;10129;447;;52;Human;77.06298828125;22.93701171875
7743;Wilhelm;;Wilhelms;Male;2251;2313;7856;447;;52;Human;77.63671875;22.36328125
7744;Lisa;;Fischer;Female;4987;4671;7771;447;;52;Human;77.63671875;22.36328125
7745;Svenja;;Lang;Female;3299;3287;;447;448;1;Human;82.12890625;17.87109375
7746;Michael;;Michaels;Male;2854;2765;7091;447;;52;Human;75.9765625;24.0234375
7747;Friedrich;;Friedrichs;Male;3616;3269;8166;447;;52;Human;78.857421875;21.142578125
7748;Hans;;Fischer;Male;4637;4451;;447;448;1;Human;85.05859375;14.94140625
7749;Karl;;Karls;Male;3724;3382;5441;447;;52;Human;87.646484375;12.353515625
7750;Michaela;;Friedrichs;Female;2411;2541;7503;447;;52;Human;83.59375;16.40625
7751;Erik;;Eriks;Male;3927;4218;7694;447;;52;Human;81.2744140625;18.7255859375
7752;Michael;;Kunst;Male;5090;5388;6939;447;;52;Human;79.833984375;20.166015625
7753;Stephen;;Stephens;Male;3297;3417;;447;448;1;Human;78.02734375;21.97265625
7754;Ian;;Schmied;Male;3274;3266;;447;448;1;Human;80.5908203125;19.4091796875
7755;Tobias;;Kunst;Male;5286;5033;7715;447;;52;Human;82.2265625;17.7734375
7756;Svenja;;Klein;Female;3557;3599;7705;447;;52;Human;79.1015625;20.8984375
7757;Günter;;Kunst;Male;5478;5573;;447;448;1;Human;81.15234375;18.84765625
7758;Alberta;;Rot;Female;5249;5260;7958;447;;52;Human;83.11767578125;16.88232421875
7759;Bärbel;;Günters;Female;3738;4093;;447;449;2;Human;84.619140625;15.380859375
7760;Uta;;Gra-zak-urk-arzs;Female;3861;3839;;447;448;1;Human;79.638671875;20.361328125
7761;Adam;;Krause;Male;3605;3716;6971;447;;52;Half-Orc;73.33984375;26.66015625
7762;Franz;;Ians;Male;4914;4939;;447;448;1;Human;76.46484375;23.53515625
7763;Svenja;;Gra-ur-pa-rs;Female;2958;3180;;447;448;1;Half-Orc;70.1171875;29.8828125
7764;Tobias;;Rot;Male;2999;3155;7609;447;;52;Human;84.66796875;15.33203125
7765;Berta;;Klein;Female;5347;4505;7480;447;;52;Human;79.8828125;20.1171875
7766;Adam;;Lang;Male;5031;4693;8109;447;;52;Human;90.771484375;9.228515625
7767;Klaus;;Schulz;Male;5882;5942;;447;448;1;Human;77.978515625;22.021484375
7768;Hildegard;;Maximilians;Female;4284;4086;7665;447;;52;Human;86.42578125;13.57421875
7769;Svenja;;Krause;Female;5890;6011;7936;447;;52;Human;78.466796875;21.533203125
7770;Maximilian;;Meier;Male;5927;5690;6929;447;;52;Human;80.0537109375;19.9462890625
7771;Klaus;;Klauss;Male;6002;5774;7744;447;;52;Human;76.5380859375;23.4619140625
7772;Svenja;;Karls;Female;5001;4835;;447;448;1;Half-Orc;72.9248046875;27.0751953125
7773;Uta;;Bergmann;Female;5592;5519;7513;447;;52;Human;80.62744140625;19.37255859375
7774;Ben;;Schulz;Male;4877;4922;;447;448;1;Human;82.18994140625;17.81005859375
7775;Sonja;;Schulz;Female;2248;2300;;447;448;1;Human;79.296875;20.703125
7776;Alberta;;Krause;Female;3477;3644;7701;447;;52;Human;88.8671875;11.1328125
7777;Ben;;Bens;Male;4150;4235;7555;447;;52;Human;80.859375;19.140625
7778;Stephen;;Fischer;Male;5781;4653;7241;447;;52;Human;75.927734375;24.072265625
7779;Nina;;Hanss;Female;5541;5674;;447;448;1;Human;78.759765625;21.240234375
7780;Marie;;Günters;Female;4865;5026;9238;447;;52;Human;78.521728515625;21.478271484375
7781;Johanna;;Krause;Female;4889;4625;;447;448;1;Human;80.56640625;19.43359375
7782;Hans;;Fels;Male;5992;5895;8020;447;;52;Human;80.46875;19.53125
7783;Lisa;;Bens;Female;5786;5365;8382;447;;52;Human;80.16357421875;19.83642578125
7784;Adam;;Rot;Male;2583;2940;;447;448;1;Human;80.224609375;19.775390625
7785;Eva;;Günters;Female;3201;3092;7243;447;;52;Human;85.6689453125;14.3310546875
7786;Maximilian;;Rot;Male;5916;4588;;447;448;1;Human;76.708984375;23.291015625
7787;Marie;;Schütze;Female;3976;3977;7431;447;;52;Human;80.859375;19.140625
7788;Franz;;Maximilians;Male;4413;4391;;447;448;1;Human;78.7109375;21.2890625
7789;Marie;;Fels;Female;2921;3035;;447;448;1;Human;82.32421875;17.67578125
7790;Hildegard;;Tischler;Female;5324;5057;;447;448;1;Human;78.515625;21.484375
7791;Hermann;;Groß;Male;4493;4266;5242;447;;52;Human;82.4462890625;17.5537109375
7792;Erika;;Peters;Female;5836;5868;7912;447;;52;Human;78.271484375;21.728515625
7793;Adam;;Meier;Male;2792;2799;7607;447;;52;Human;82.2265625;17.7734375
7794;Lena;;Tischler;Female;3969;4070;7977;447;;52;Human;80.6640625;19.3359375
7795;Ben;;Günters;Male;5619;5491;8594;447;;52;Human;82.31201171875;17.68798828125
7796;Reinhardt;;Müller;Male;2676;2295;;447;448;1;Human;84.9609375;15.0390625
7797;Lisa;;Gra-r-pe-ras;Female;3165;3056;7869;447;;52;Half-Orc;73.9013671875;26.0986328125
7798;Nina;;Schmied;Female;2452;2870;;447;448;1;Human;82.763671875;17.236328125
